% Model,solenoidCoil.mph
% Version,COMSOL 5.5.0.359
% Date,"Oct 25 2020, 11:07"
% Dimension,2
% Nodes,40000
% Expressions,1
% Description,"磁束密度, z 成分"
% Length unit,m
% R,Z,mf.Bz (T) @ t=1
0.009787500000000001,0.0775,0.9295254961184207
0.009787500000000001,0.0785,0.9336410609477168
0.009787500000000001,0.0795,0.9375199328489848
0.009787500000000001,0.0805,0.9409943944106753
0.009787500000000001,0.0815,0.94430586621334
0.009787500000000001,0.0825,0.9472993243566186
0.009787500000000001,0.0835,0.9501339316903439
0.009787500000000001,0.0845,0.9527329186351268
0.009787500000000001,0.0855,0.9551774894814663
0.009787500000000001,0.08650000000000001,0.957446876504733
0.009787500000000001,0.08750000000000001,0.9595711350797725
0.009787500000000001,0.08850000000000001,0.9615505278339638
0.009787500000000001,0.08950000000000001,0.9633827398794086
0.009787500000000001,0.09050000000000001,0.9651125657840057
0.009787500000000001,0.09150000000000001,0.966748269684416
0.009787500000000001,0.09250000000000001,0.9682684626321213
0.009787500000000001,0.09350000000000001,0.9697104646398415
0.009787500000000001,0.09450000000000001,0.9710563222197356
0.009787500000000001,0.09550000000000002,0.9723215604441824
0.009787500000000001,0.09650000000000002,0.9735168528148808
0.009787500000000001,0.09750000000000002,-0.006334797232773356
0.009787500000000001,0.09850000000000002,-5.086581464762481E-4
0.009787500000000001,0.09950000000000002,-1.175345889780871E-5
0.0100125,-0.0995,-1.1752235964244011E-5
0.0100125,-0.0985,-5.085935441400629E-4
0.0100125,-0.0975,-0.006330764886509323
0.0100125,-0.0965,0.9736042847693905
0.0100125,-0.0955,0.972410758661251
0.0100125,-0.0945,0.9711493839120627
0.0100125,-0.0935,0.9698185476497807
0.0100125,-0.0925,0.9683823802431492
0.0100125,-0.0915,0.9668725483379599
0.0100125,-0.0905,0.965258369826607
0.0100125,-0.0895,0.9635196871718511
0.0100125,-0.0885,0.9617109962101736
0.0100125,-0.0875,0.9597421366375082
0.0100125,-0.0865,0.9576453398408341
0.0100125,-0.08549999999999999,0.9553984684209174
0.0100125,-0.08449999999999999,0.9529882100145994
0.0100125,-0.08349999999999999,0.9504053401973382
0.0100125,-0.08249999999999999,0.9476155829728661
0.0100125,-0.08149999999999999,0.944635058783484
0.0100125,-0.08049999999999999,0.9413851331264521
0.0100125,-0.07949999999999999,0.9379302397993374
0.0100125,-0.07849999999999999,0.9341230349364538
0.0100125,-0.07749999999999999,0.930096468358969
0.0100125,-0.07650000000000001,0.9256090153911916
0.0100125,-0.0755,0.9208996972354903
0.0100125,-0.07450000000000001,0.9155710162391726
0.0100125,-0.0735,0.9099127957315634
0.0100125,-0.07250000000000001,0.9037164554530323
0.0100125,-0.07150000000000001,0.8969589589651656
0.0100125,-0.07050000000000001,0.889476630709518
0.0100125,-0.0695,0.881283093467006
0.0100125,-0.0685,0.8723495414780781
0.0100125,-0.0675,0.8623449916325203
0.0100125,-0.0665,0.8514446472298711
0.0100125,-0.0655,0.8391338333508792
0.0100125,-0.0645,0.8254502274179079
0.0100125,-0.0635,0.8105145394130695
0.0100125,-0.0625,0.7932806932781007
0.0100125,-0.0615,0.7741100395938403
0.0100125,-0.0605,0.7522034839391485
0.0100125,-0.0595,0.7270903982583363
0.0100125,-0.058499999999999996,0.6980577108888127
0.0100125,-0.057499999999999996,0.6646716045504628
0.0100125,-0.056499999999999995,0.6255510998089409
0.0100125,-0.055499999999999994,0.579510634442401
0.0100125,-0.05449999999999999,0.5250332792913905
0.0100125,-0.05349999999999999,0.461340814181605
0.0100125,-0.05249999999999999,0.38766131879904475
0.0100125,-0.051500000000000004,0.307974919334256
0.0100125,-0.05049999999999999,0.2272668926937247
0.0100125,-0.0495,0.15401908169867995
0.0100125,-0.04849999999999999,0.09586957788287043
0.0100125,-0.0475,0.054897870595326026
0.0100125,-0.046499999999999986,0.028918303867298656
0.0100125,-0.0455,0.013305902277419346
0.0100125,-0.044499999999999984,0.004751130281888338
0.0100125,-0.043500000000000004,5.549363334456103E-5
0.0100125,-0.0425,-0.0022575165407050513
0.0100125,-0.0415,-0.0035067455570612083
0.0100125,-0.0405,-0.003919880000027964
0.0100125,-0.0395,-0.004024221681353968
0.0100125,-0.0385,-0.003915545822537503
0.0100125,-0.0375,-0.003756589539269939
0.0100125,-0.0365,-0.0036068802576672
0.0100125,-0.0355,-0.003412125295884527
0.0100125,-0.034499999999999996,-0.0032773699870580764
0.0100125,-0.033499999999999995,-0.0031537971806450127
0.0100125,-0.032499999999999994,-0.003055424851611921
0.0100125,-0.03149999999999999,-0.002974521420503917
0.0100125,-0.030500000000000013,-0.0029065174580482633
0.0100125,-0.0295,-0.0028553239485082926
0.0100125,-0.02850000000000001,-0.0028171771227425424
0.0100125,-0.027499999999999997,-0.0027862315083662104
0.0100125,-0.02650000000000001,-0.0027642527960241026
0.0100125,-0.025499999999999995,-0.0027474232292550305
0.0100125,-0.0245,-0.0027349444457172023
0.0100125,-0.023499999999999993,-0.0027258044548645888
0.0100125,-0.0225,-0.00271966834370696
0.0100125,-0.02149999999999999,-0.0027154718067325945
0.0100125,-0.020499999999999997,-0.0027127851739758846
0.0100125,-0.01949999999999999,-0.002711121386939963
0.0100125,-0.018499999999999996,-0.002710456816032547
0.0100125,-0.017499999999999995,-0.0027102981171358564
0.0100125,-0.016499999999999994,-0.0027104217154305665
0.0100125,-0.015499999999999993,-0.0027112032356186866
0.0100125,-0.014499999999999992,-0.0027120132217173243
0.0100125,-0.013499999999999991,-0.0027129385778450477
0.0100125,-0.01249999999999999,-0.002714002107606639
0.0100125,-0.01149999999999999,-0.0027150179730275337
0.0100125,-0.010499999999999989,-0.002716000524326745
0.0100125,-0.009499999999999988,-0.0027169645303093404
0.0100125,-0.008499999999999987,-0.0027178609942986043
0.0100125,-0.007499999999999986,-0.0027186700353465376
0.0100125,-0.006499999999999985,-0.0027193847163164975
0.0100125,-0.005500000000000005,-0.002720017378852635
0.0100125,-0.00449999999999999,-0.0027205689793747823
0.0100125,-0.003500000000000003,-0.002720996327610692
0.0100125,-0.0024999999999999883,-0.0027213053390600095
0.0100125,-0.0015000000000000013,-0.0027215210972144632
0.0100125,-4.999999999999866E-4,-0.002721646503158759
0.0100125,4.999999999999935E-4,-0.002721646267349609
0.0100125,0.0014999999999999944,-0.0027215194380592056
0.0100125,0.0024999999999999953,-0.00272130553237826
0.0100125,0.003499999999999996,-0.0027209982148401757
0.0100125,0.004499999999999997,-0.002720569581287524
0.0100125,0.005499999999999998,-0.0027200194026073543
0.0100125,0.006499999999999999,-0.0027193909346361345
0.0100125,0.0075,-0.0027186836073882503
0.0100125,0.0085,-0.00271785685412107
0.0100125,0.009500000000000001,-0.002716965450526576
0.0100125,0.010500000000000002,-0.002715993361415814
0.0100125,0.011500000000000003,-0.0027149915485882303
0.0100125,0.012500000000000004,-0.0027139752970062325
0.0100125,0.013500000000000005,-0.002712932174828042
0.0100125,0.014500000000000006,-0.002711978599938547
0.0100125,0.015500000000000007,-0.002711147996162344
0.0100125,0.016500000000000008,-0.0027105694421498683
0.0100125,0.01750000000000001,-0.002710248122606451
0.0100125,0.01850000000000001,-0.002710240603651659
0.0100125,0.01950000000000001,-0.002711140966114023
0.0100125,0.02050000000000001,-0.002712646298714816
0.0100125,0.02150000000000002,-0.0027153120534730846
0.0100125,0.02250000000000002,-0.0027196541392005003
0.0100125,0.02350000000000002,-0.00272528107151504
0.0100125,0.024500000000000022,-0.002735650766286568
0.0100125,0.025499999999999995,-0.0027473114209104477
0.0100125,0.026499999999999996,-0.002764830718716693
0.0100125,0.027499999999999997,-0.0027874155745006846
0.0100125,0.028499999999999998,-0.0028167012866813224
0.0100125,0.029500000000000012,-0.0028559364414335597
0.0100125,0.030500000000000013,-0.002908108277391408
0.0100125,0.031500000000000014,-0.002971204093702884
0.0100125,0.032500000000000015,-0.0030537637171885734
0.0100125,0.033500000000000016,-0.003154503762807348
0.0100125,0.03450000000000002,-0.0032769819866098615
0.0100125,0.03550000000000002,-0.0034220754059881564
0.0100125,0.03650000000000002,-0.003595583239464517
0.0100125,0.03750000000000002,-0.0037554954190022194
0.0100125,0.03850000000000002,-0.0039324837094354415
0.0100125,0.03950000000000002,-0.003998523044028257
0.0100125,0.04050000000000002,-0.0038618797369882607
0.0100125,0.04150000000000002,-0.0035419214702121504
0.0100125,0.042500000000000024,-0.002329607793045918
0.0100125,0.043500000000000025,2.890723405313267E-5
0.0100125,0.044500000000000026,0.004853808693032757
0.0100125,0.04550000000000003,0.013651097727916728
0.0100125,0.04650000000000003,0.02906663802343501
0.0100125,0.04750000000000003,0.05499562955081838
0.0100125,0.04850000000000003,0.09624823723350584
0.0100125,0.04950000000000003,0.1542841961627236
0.0100125,0.0505,0.22752252941397566
0.0100125,0.051500000000000004,0.3081047845455357
0.0100125,0.052500000000000005,0.3883741022303766
0.0100125,0.053500000000000006,0.46129888975660505
0.0100125,0.05450000000000001,0.5251881350732441
0.0100125,0.05550000000000001,0.5795208757068937
0.0100125,0.05650000000000001,0.62551972513147
0.0100125,0.05750000000000001,0.6648196793775385
0.0100125,0.05850000000000001,0.6982953980459116
0.0100125,0.05950000000000001,0.7271765553918962
0.0100125,0.06050000000000001,0.7520259336073534
0.0100125,0.06150000000000001,0.7742798528343731
0.0100125,0.06250000000000001,0.793256928278435
0.0100125,0.06350000000000001,0.8104689738094617
0.0100125,0.06450000000000002,0.8254002421701698
0.0100125,0.06550000000000002,0.8390876104987848
0.0100125,0.06650000000000002,0.8513819131034548
0.0100125,0.06750000000000002,0.862380094822129
0.0100125,0.06850000000000002,0.8721878963195095
0.0100125,0.06950000000000002,0.8813702647817013
0.0100125,0.07050000000000002,0.8894929122821336
0.0100125,0.07150000000000002,0.8970142712803997
0.0100125,0.07250000000000002,0.9037048964646033
0.0100125,0.07350000000000002,0.909942924827146
0.0100125,0.07450000000000002,0.9155752123992912
0.0100125,0.0755,0.9208511836118606
0.0100125,0.0765,0.9255999039372774
0.0100125,0.0775,0.93005957752661
0.0100125,0.0785,0.9341048330568642
0.0100125,0.0795,0.937907491136802
0.0100125,0.0805,0.9413714556318823
0.0100125,0.0815,0.9446226383975842
0.0100125,0.0825,0.9476079562022809
0.0100125,0.0835,0.9503966026620214
0.0100125,0.0845,0.9530029868388104
0.0100125,0.0855,0.9553937814117899
0.0100125,0.08650000000000001,0.9576339194471754
0.0100125,0.08750000000000001,0.9597443341228282
0.0100125,0.08850000000000001,0.9617080205016278
0.0100125,0.08950000000000001,0.9635366763169497
0.0100125,0.09050000000000001,0.9652521093595717
0.0100125,0.09150000000000001,0.9668660308130624
0.0100125,0.09250000000000001,0.9683843187722868
0.0100125,0.09350000000000001,0.9698242180728489
0.0100125,0.09450000000000001,0.9711477800535071
0.0100125,0.09550000000000002,0.972411111362372
0.0100125,0.09650000000000002,0.9736046048984688
0.0100125,0.09750000000000002,-0.0063307665921100275
0.0100125,0.09850000000000002,-5.085936060867434E-4
0.0100125,0.09950000000000002,-1.1752236578407211E-5
0.010237500000000002,-0.0995,-1.1750820958579149E-5
0.010237500000000002,-0.0985,-5.085181853987383E-4
0.010237500000000002,-0.0975,-0.006326038072049486
0.010237500000000002,-0.0965,0.9736928503149609
0.010237500000000002,-0.0955,0.9725010447006619
0.010237500000000002,-0.0945,0.9712416140503802
0.010237500000000002,-0.0935,0.9699125665776803
0.010237500000000002,-0.0925,0.9685004891507958
0.010237500000000002,-0.0915,0.9669928779022848
0.010237500000000002,-0.0905,0.9653840217147505
0.010237500000000002,-0.0895,0.9636796501209516
0.010237500000000002,-0.0885,0.9618732079952221
0.010237500000000002,-0.0875,0.959925387226122
0.010237500000000002,-0.0865,0.9578520757874849
0.010237500000000002,-0.08549999999999999,0.955614653819878
0.010237500000000002,-0.08449999999999999,0.9532472583426892
0.010237500000000002,-0.08349999999999999,0.9506659509945574
0.010237500000000002,-0.08249999999999999,0.9479207480726063
0.010237500000000002,-0.08149999999999999,0.9449480957883994
0.010237500000000002,-0.08049999999999999,0.9417546311642389
0.010237500000000002,-0.07949999999999999,0.9383099347212306
0.010237500000000002,-0.07849999999999999,0.9345745142352626
0.010237500000000002,-0.07749999999999999,0.9305611914841065
0.010237500000000002,-0.07650000000000001,0.9261615163980991
0.010237500000000002,-0.0755,0.9213998765916052
0.010237500000000002,-0.07450000000000001,0.9162472521743651
0.010237500000000002,-0.0735,0.9107174939696485
0.010237500000000002,-0.07250000000000001,0.9045332916113503
0.010237500000000002,-0.07150000000000001,0.8979001664202915
0.010237500000000002,-0.07050000000000001,0.8904521527984413
0.010237500000000002,-0.0695,0.8824095875354538
0.010237500000000002,-0.0685,0.8736243594152194
0.010237500000000002,-0.0675,0.8637492320973521
0.010237500000000002,-0.0665,0.8528548505414986
0.010237500000000002,-0.0655,0.8410240009524158
0.010237500000000002,-0.0645,0.8276602009552815
0.010237500000000002,-0.0635,0.8128025506383367
0.010237500000000002,-0.0625,0.7959049536856436
0.010237500000000002,-0.0615,0.7769495582221202
0.010237500000000002,-0.0605,0.7555844480824759
0.010237500000000002,-0.0595,0.7309325598470693
0.010237500000000002,-0.058499999999999996,0.7025066141810733
0.010237500000000002,-0.057499999999999996,0.6693989747346569
0.010237500000000002,-0.056499999999999995,0.6307320805932518
0.010237500000000002,-0.055499999999999994,0.5847221274389451
0.010237500000000002,-0.05449999999999999,0.5296927806992368
0.010237500000000002,-0.05349999999999999,0.465215462079853
0.010237500000000002,-0.05249999999999999,0.3904342720107825
0.010237500000000002,-0.051500000000000004,0.30727637483701287
0.010237500000000002,-0.05049999999999999,0.2224492937511775
0.010237500000000002,-0.0495,0.1461675346285246
0.010237500000000002,-0.04849999999999999,0.08717872313259112
0.010237500000000002,-0.0475,0.04541538338253226
0.010237500000000002,-0.046499999999999986,0.021153217707321037
0.010237500000000002,-0.0455,0.007109947185746757
0.010237500000000002,-0.044499999999999984,-1.8660171456974517E-4
0.010237500000000002,-0.043500000000000004,-0.003717158519567887
0.010237500000000002,-0.0425,-0.005188131527936735
0.010237500000000002,-0.0415,-0.005580548366373561
0.010237500000000002,-0.0405,-0.005536883423495675
0.010237500000000002,-0.0395,-0.005223453372066311
0.010237500000000002,-0.0385,-0.004836832717344919
0.010237500000000002,-0.0375,-0.004464237816045102
0.010237500000000002,-0.0365,-0.004120747492190047
0.010237500000000002,-0.0355,-0.0038378447705258445
0.010237500000000002,-0.034499999999999996,-0.0035968043929210936
0.010237500000000002,-0.033499999999999995,-0.0033992301312868456
0.010237500000000002,-0.032499999999999994,-0.0032409830761412906
0.010237500000000002,-0.03149999999999999,-0.0031182530638089734
0.010237500000000002,-0.030500000000000013,-0.003020093438370175
0.010237500000000002,-0.0295,-0.002944277915399418
0.010237500000000002,-0.02850000000000001,-0.002884213929205348
0.010237500000000002,-0.027499999999999997,-0.00283956479764913
0.010237500000000002,-0.02650000000000001,-0.002804107311608073
0.010237500000000002,-0.025499999999999995,-0.0027790758914170155
0.010237500000000002,-0.0245,-0.0027596954610640267
0.010237500000000002,-0.023499999999999993,-0.0027450966771342955
0.010237500000000002,-0.0225,-0.002734694394013193
0.010237500000000002,-0.02149999999999999,-0.0027269786145849295
0.010237500000000002,-0.020499999999999997,-0.002721779380020717
0.010237500000000002,-0.01949999999999999,-0.002718224249751433
0.010237500000000002,-0.018499999999999996,-0.0027158695025306656
0.010237500000000002,-0.017499999999999995,-0.002714553009166565
0.010237500000000002,-0.016499999999999994,-0.0027139689340152096
0.010237500000000002,-0.015499999999999993,-0.0027138658406646865
0.010237500000000002,-0.014499999999999992,-0.0027141631880569506
0.010237500000000002,-0.013499999999999991,-0.00271465744642585
0.010237500000000002,-0.01249999999999999,-0.0027153466681222316
0.010237500000000002,-0.01149999999999999,-0.002716111850943559
0.010237500000000002,-0.010499999999999989,-0.002716867370388565
0.010237500000000002,-0.009499999999999988,-0.002717658623848873
0.010237500000000002,-0.008499999999999987,-0.0027184691195705213
0.010237500000000002,-0.007499999999999986,-0.002719178710938408
0.010237500000000002,-0.006499999999999985,-0.002719805219309812
0.010237500000000002,-0.005500000000000005,-0.002720380363471664
0.010237500000000002,-0.00449999999999999,-0.0027208947008361406
0.010237500000000002,-0.003500000000000003,-0.0027212928055320162
0.010237500000000002,-0.0024999999999999883,-0.002721567563736871
0.010237500000000002,-0.0015000000000000013,-0.0027217711688656276
0.010237500000000002,-4.999999999999866E-4,-0.0027218979759775497
0.010237500000000002,4.999999999999935E-4,-0.002721896415331271
0.010237500000000002,0.0014999999999999944,-0.0027217704318471814
0.010237500000000002,0.0024999999999999953,-0.0027215691600708247
0.010237500000000002,0.003499999999999996,-0.00272129181246461
0.010237500000000002,0.004499999999999997,-0.002720894528992268
0.010237500000000002,0.005499999999999998,-0.002720379527705763
0.010237500000000002,0.006499999999999999,-0.002719809732539824
0.010237500000000002,0.0075,-0.002719179659098625
0.010237500000000002,0.0085,-0.00271846095777617
0.010237500000000002,0.009500000000000001,-0.0027176650043994055
0.010237500000000002,0.010500000000000002,-0.002716861473505805
0.010237500000000002,0.011500000000000003,-0.002716115474127534
0.010237500000000002,0.012500000000000004,-0.00271531826894833
0.010237500000000002,0.013500000000000005,-0.0027146331708216564
0.010237500000000002,0.014500000000000006,-0.002714101546471781
0.010237500000000002,0.015500000000000007,-0.002713809397147937
0.010237500000000002,0.016500000000000008,-0.0027138746236889943
0.010237500000000002,0.01750000000000001,-0.0027144083354035953
0.010237500000000002,0.01850000000000001,-0.002715690968170037
0.010237500000000002,0.01950000000000001,-0.002717950396983859
0.010237500000000002,0.02050000000000001,-0.002721561079104262
0.010237500000000002,0.02150000000000002,-0.0027266304638056127
0.010237500000000002,0.02250000000000002,-0.002734781978587675
0.010237500000000002,0.02350000000000002,-0.0027452482839951386
0.010237500000000002,0.024500000000000022,-0.0027596602842996365
0.010237500000000002,0.025499999999999995,-0.00277913287275533
0.010237500000000002,0.026499999999999996,-0.0028048540215532825
0.010237500000000002,0.027499999999999997,-0.0028395956074525053
0.010237500000000002,0.028499999999999998,-0.0028851058044550015
0.010237500000000002,0.029500000000000012,-0.0029439221116780434
0.010237500000000002,0.030500000000000013,-0.0030193179887216814
0.010237500000000002,0.031500000000000014,-0.003117322503062514
0.010237500000000002,0.032500000000000015,-0.0032410535337619173
0.010237500000000002,0.033500000000000016,-0.003398176715817325
0.010237500000000002,0.03450000000000002,-0.0035935335902110843
0.010237500000000002,0.03550000000000002,-0.003840812685055539
0.010237500000000002,0.03650000000000002,-0.004125218974881717
0.010237500000000002,0.03750000000000002,-0.004466236735431783
0.010237500000000002,0.03850000000000002,-0.004847563607662364
0.010237500000000002,0.03950000000000002,-0.005230342732027049
0.010237500000000002,0.04050000000000002,-0.005536010175931638
0.010237500000000002,0.04150000000000002,-0.005590363059004622
0.010237500000000002,0.042500000000000024,-0.005151363293428801
0.010237500000000002,0.043500000000000025,-0.003698258620278949
0.010237500000000002,0.044500000000000026,-1.8044194668376257E-4
0.010237500000000002,0.04550000000000003,0.007108846747557518
0.010237500000000002,0.04650000000000003,0.021205447294441626
0.010237500000000002,0.04750000000000003,0.04627376217553636
0.010237500000000002,0.04850000000000003,0.0865585563276835
0.010237500000000002,0.04950000000000003,0.14615322169763112
0.010237500000000002,0.0505,0.22232498665787315
0.010237500000000002,0.051500000000000004,0.3068166987571954
0.010237500000000002,0.052500000000000005,0.3902842362366792
0.010237500000000002,0.053500000000000006,0.46531421719052113
0.010237500000000002,0.05450000000000001,0.5297135843228162
0.010237500000000002,0.05550000000000001,0.5843005491952646
0.010237500000000002,0.05650000000000001,0.6301848877283934
0.010237500000000002,0.05750000000000001,0.6693573548296747
0.010237500000000002,0.05850000000000001,0.7025883236408837
0.010237500000000002,0.05950000000000001,0.730951682255775
0.010237500000000002,0.06050000000000001,0.7552769970890296
0.010237500000000002,0.06150000000000001,0.7771328452770236
0.010237500000000002,0.06250000000000001,0.7960370580902768
0.010237500000000002,0.06350000000000001,0.8128319522419116
0.010237500000000002,0.06450000000000002,0.8276548182290693
0.010237500000000002,0.06550000000000002,0.8410058553940742
0.010237500000000002,0.06650000000000002,0.8530460305857166
0.010237500000000002,0.06750000000000002,0.8637690483037911
0.010237500000000002,0.06850000000000002,0.8734139169362908
0.010237500000000002,0.06950000000000002,0.8824106133881827
0.010237500000000002,0.07050000000000002,0.8904995978733997
0.010237500000000002,0.07150000000000002,0.8978852903142286
0.010237500000000002,0.07250000000000002,0.9045408162281888
0.010237500000000002,0.07350000000000002,0.9106718356246697
0.010237500000000002,0.07450000000000002,0.9162668370477663
0.010237500000000002,0.0755,0.9214379997012687
0.010237500000000002,0.0765,0.9261700539806741
0.010237500000000002,0.0775,0.9305392652712293
0.010237500000000002,0.0785,0.9345716332599787
0.010237500000000002,0.0795,0.9382970367885722
0.010237500000000002,0.0805,0.9417509656265634
0.010237500000000002,0.0815,0.9449410431541828
0.010237500000000002,0.0825,0.9479310761083057
0.010237500000000002,0.0835,0.9506606771737384
0.010237500000000002,0.0845,0.9532357823596126
0.010237500000000002,0.0855,0.9556112185121141
0.010237500000000002,0.08650000000000001,0.957836964865672
0.010237500000000002,0.08750000000000001,0.9599183279855438
0.010237500000000002,0.08850000000000001,0.9618662203575569
0.010237500000000002,0.08950000000000001,0.9636914896116204
0.010237500000000002,0.09050000000000001,0.9653936794737147
0.010237500000000002,0.09150000000000001,0.9669842731817134
0.010237500000000002,0.09250000000000001,0.9685007851028562
0.010237500000000002,0.09350000000000001,0.9699136343412897
0.010237500000000002,0.09450000000000001,0.9712396078917731
0.010237500000000002,0.09550000000000002,0.972501122237829
0.010237500000000002,0.09650000000000002,0.973692896008977
0.010237500000000002,0.09750000000000002,-0.0063260396453287205
0.010237500000000002,0.09850000000000002,-5.085182450377852E-4
0.010237500000000002,0.09950000000000002,-1.1750821671119646E-5
0.010462500000000001,-0.0995,-1.1749397804576896E-5
0.010462500000000001,-0.0985,-5.084423257197149E-4
0.010462500000000001,-0.0975,-0.006321279524407017
0.010462500000000001,-0.0965,0.9737699938311603
0.010462500000000001,-0.0955,0.972591767176028
0.010462500000000001,-0.0945,0.9713341964429701
0.010462500000000001,-0.0935,0.9700227255491354
0.010462500000000001,-0.0925,0.9686192056333247
0.010462500000000001,-0.0915,0.9671136922720265
0.010462500000000001,-0.0905,0.9655289554663075
0.010462500000000001,-0.0895,0.9638405653278708
0.010462500000000001,-0.0885,0.9620361596093843
0.010462500000000001,-0.0875,0.9601095761071932
0.010462500000000001,-0.0865,0.9580455728077231
0.010462500000000001,-0.08549999999999999,0.9558318773305271
0.010462500000000001,-0.08449999999999999,0.9534752312843726
0.010462500000000001,-0.08349999999999999,0.9509277907892139
0.010462500000000001,-0.08249999999999999,0.9482084826775325
0.010462500000000001,-0.08149999999999999,0.945266627735247
0.010462500000000001,-0.08049999999999999,0.9421191862620589
0.010462500000000001,-0.07949999999999999,0.9386910714861149
0.010462500000000001,-0.07849999999999999,0.9350284814326846
0.010462500000000001,-0.07749999999999999,0.9310173226962996
0.010462500000000001,-0.07650000000000001,0.9267169801969574
0.010462500000000001,-0.0755,0.9220059596491241
0.010462500000000001,-0.07450000000000001,0.9169269396369563
0.010462500000000001,-0.0735,0.9114368194688038
0.010462500000000001,-0.07250000000000001,0.9053537438025544
0.010462500000000001,-0.07150000000000001,0.8987668286582037
0.010462500000000001,-0.07050000000000001,0.8914311521374456
0.010462500000000001,-0.0695,0.8835562557937509
0.010462500000000001,-0.0685,0.8749216949056571
0.010462500000000001,-0.0675,0.8651763624581017
0.010462500000000001,-0.0665,0.8547593771689803
0.010462500000000001,-0.0655,0.8429234338426411
0.010462500000000001,-0.0645,0.8298825633166145
0.010462500000000001,-0.0635,0.8151002216995977
0.010462500000000001,-0.0625,0.7985417769672596
0.010462500000000001,-0.0615,0.7802833174238085
0.010462500000000001,-0.0605,0.7590787299385805
0.010462500000000001,-0.0595,0.7347988941370928
0.010462500000000001,-0.058499999999999996,0.7069886893822225
0.010462500000000001,-0.057499999999999996,0.6743162603956054
0.010462500000000001,-0.056499999999999995,0.6359052154483101
0.010462500000000001,-0.055499999999999994,0.5904040371043662
0.010462500000000001,-0.05449999999999999,0.5355123571445537
0.010462500000000001,-0.05349999999999999,0.469940785479389
0.010462500000000001,-0.05249999999999999,0.39254726185534816
0.010462500000000001,-0.051500000000000004,0.30660967803305705
0.010462500000000001,-0.05049999999999999,0.21735022947324745
0.010462500000000001,-0.0495,0.13795714258310943
0.010462500000000001,-0.04849999999999999,0.07650100050414499
0.010462500000000001,-0.0475,0.036296924304967004
0.010462500000000001,-0.046499999999999986,0.012942904623954643
0.010462500000000001,-0.0455,8.574804103665956E-4
0.010462500000000001,-0.044499999999999984,-0.005154690833226061
0.010462500000000001,-0.043500000000000004,-0.007450193153328177
0.010462500000000001,-0.0425,-0.007996938194684944
0.010462500000000001,-0.0415,-0.007732277488379458
0.010462500000000001,-0.0405,-0.007099641769466203
0.010462500000000001,-0.0395,-0.006424798343286353
0.010462500000000001,-0.0385,-0.005763768118418167
0.010462500000000001,-0.0375,-0.005160865643656809
0.010462500000000001,-0.0365,-0.004671808509214781
0.010462500000000001,-0.0355,-0.004249027544020789
0.010462500000000001,-0.034499999999999996,-0.0039015429603559415
0.010462500000000001,-0.033499999999999995,-0.0036445840648138272
0.010462500000000001,-0.032499999999999994,-0.0034296506890962863
0.010462500000000001,-0.03149999999999999,-0.0032587516149460427
0.010462500000000001,-0.030500000000000013,-0.0031305957078355817
0.010462500000000001,-0.0295,-0.0030286081981731883
0.010462500000000001,-0.02850000000000001,-0.002949274628702536
0.010462500000000001,-0.027499999999999997,-0.0028907273238323317
0.010462500000000001,-0.02650000000000001,-0.0028445550758013916
0.010462500000000001,-0.025499999999999995,-0.002810091134895387
0.010462500000000001,-0.0245,-0.0027830973754805477
0.010462500000000001,-0.023499999999999993,-0.0027634022761993116
0.010462500000000001,-0.0225,-0.0027489513344327587
0.010462500000000001,-0.02149999999999999,-0.0027382137642917304
0.010462500000000001,-0.020499999999999997,-0.0027304763325424197
0.010462500000000001,-0.01949999999999999,-0.002724976110561439
0.010462500000000001,-0.018499999999999996,-0.002721255343887119
0.010462500000000001,-0.017499999999999995,-0.0027186593661858716
0.010462500000000001,-0.016499999999999994,-0.0027173684157126843
0.010462500000000001,-0.015499999999999993,-0.0027165682958225634
0.010462500000000001,-0.014499999999999992,-0.002716205856005516
0.010462500000000001,-0.013499999999999991,-0.0027163093887740963
0.010462500000000001,-0.01249999999999999,-0.002716644298184523
0.010462500000000001,-0.01149999999999999,-0.0027171658409850252
0.010462500000000001,-0.010499999999999989,-0.0027177412155916514
0.010462500000000001,-0.009499999999999988,-0.0027183838624940115
0.010462500000000001,-0.008499999999999987,-0.0027190504283223227
0.010462500000000001,-0.007499999999999986,-0.0027196751160922794
0.010462500000000001,-0.006499999999999985,-0.002720217836265526
0.010462500000000001,-0.005500000000000005,-0.002720738899093078
0.010462500000000001,-0.00449999999999999,-0.0027212216600287498
0.010462500000000001,-0.003500000000000003,-0.002721583699639485
0.010462500000000001,-0.0024999999999999883,-0.002721830165229422
0.010462500000000001,-0.0015000000000000013,-0.002722020265859104
0.010462500000000001,-4.999999999999866E-4,-0.0027221491408060405
0.010462500000000001,4.999999999999935E-4,-0.002722147033161093
0.010462500000000001,0.0014999999999999944,-0.002722021053248147
0.010462500000000001,0.0024999999999999953,-0.002721833639161897
0.010462500000000001,0.003499999999999996,-0.0027215875439199344
0.010462500000000001,0.004499999999999997,-0.0027212227595407867
0.010462500000000001,0.005499999999999998,-0.002720741641652591
0.010462500000000001,0.006499999999999999,-0.0027202224268225716
0.010462500000000001,0.0075,-0.002719675549472056
0.010462500000000001,0.0085,-0.0027190536156807
0.010462500000000001,0.009500000000000001,-0.002718382212871795
0.010462500000000001,0.010500000000000002,-0.002717734457188037
